,sentence_id,token_id,sentence,token,spo_label
10985,791,22,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",out,other
10986,791,23,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",less,Object
10987,791,24,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",healthy,Object
10988,791,25,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",ingredients,Object
10989,791,26,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",for,other
10990,791,27,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",more,Object
10991,791,28,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",wholesome,Object
10992,791,29,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",options,Object
10993,791,30,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",where,Object
10994,791,31,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",possible,Object
10995,791,32,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",.,other
10996,792,1,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",You,Subject
10997,792,2,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",can,Predicate
10998,792,3,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",focus,Predicate
10999,792,4,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",on,other
11000,792,5,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",dishes,Object
11001,792,6,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",that,Subject
11002,792,7,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",include,Object
11003,792,8,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",plenty,Object
11004,792,9,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",of,Object
11005,792,10,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",vegetables,Object
11006,792,11,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",",",Object
11007,792,12,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",legumes,Object
11008,792,13,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",",",Object
11009,792,14,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",and,Object
11010,792,15,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",lean,Object
11011,792,16,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",meats,Object
11012,792,17,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",",",other
11013,792,18,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",and,other
11014,792,19,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",try,other
11015,792,20,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",to,Predicate
11016,792,21,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",swap,other
11017,792,22,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",out,other
11018,792,23,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",less,Object
11019,792,24,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",healthy,Object
11020,792,25,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",ingredients,Object
11021,792,26,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",for,other
11022,792,27,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",more,Object
11023,792,28,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",wholesome,Object
11024,792,29,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",options,Object
11025,792,30,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",where,Object
11026,792,31,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",possible,Object
11027,792,32,"You can focus on dishes that include plenty of vegetables , legumes , and lean meats , and try to swap out less healthy ingredients for more wholesome options where possible .",.,other
11028,793,1,P : That sounds manageable .,P,other
11029,793,2,P : That sounds manageable .,:,other
11030,793,3,P : That sounds manageable .,That,Subject
11031,793,4,P : That sounds manageable .,sounds,Predicate
11032,793,5,P : That sounds manageable .,manageable,other
11033,793,6,P : That sounds manageable .,.,other
11034,794,1,I will explore more recipes and perhaps even share them with my family for our gatherings .,I,Subject
11035,794,2,I will explore more recipes and perhaps even share them with my family for our gatherings .,will,Predicate
11036,794,3,I will explore more recipes and perhaps even share them with my family for our gatherings .,explore,Predicate
11037,794,4,I will explore more recipes and perhaps even share them with my family for our gatherings .,more,Object
11038,794,5,I will explore more recipes and perhaps even share them with my family for our gatherings .,recipes,Object
11039,794,6,I will explore more recipes and perhaps even share them with my family for our gatherings .,and,other
11040,794,7,I will explore more recipes and perhaps even share them with my family for our gatherings .,perhaps,other
11041,794,8,I will explore more recipes and perhaps even share them with my family for our gatherings .,even,other
11042,794,9,I will explore more recipes and perhaps even share them with my family for our gatherings .,share,other
11043,794,10,I will explore more recipes and perhaps even share them with my family for our gatherings .,them,Object
11044,794,11,I will explore more recipes and perhaps even share them with my family for our gatherings .,with,other
11045,794,12,I will explore more recipes and perhaps even share them with my family for our gatherings .,my,Object
11046,794,13,I will explore more recipes and perhaps even share them with my family for our gatherings .,family,Object
11047,794,14,I will explore more recipes and perhaps even share them with my family for our gatherings .,for,other
11048,794,15,I will explore more recipes and perhaps even share them with my family for our gatherings .,our,Object
11049,794,16,I will explore more recipes and perhaps even share them with my family for our gatherings .,gatherings,Object
11050,794,17,I will explore more recipes and perhaps even share them with my family for our gatherings .,.,other
11051,795,1,I will explore more recipes and perhaps even share them with my family for our gatherings .,I,Subject
11052,795,2,I will explore more recipes and perhaps even share them with my family for our gatherings .,will,Predicate
11053,795,3,I will explore more recipes and perhaps even share them with my family for our gatherings .,explore,Predicate
11054,795,4,I will explore more recipes and perhaps even share them with my family for our gatherings .,more,Object
11055,795,5,I will explore more recipes and perhaps even share them with my family for our gatherings .,recipes,Object
11056,795,6,I will explore more recipes and perhaps even share them with my family for our gatherings .,and,other
11057,795,7,I will explore more recipes and perhaps even share them with my family for our gatherings .,perhaps,other
11058,795,8,I will explore more recipes and perhaps even share them with my family for our gatherings .,even,other
11059,795,9,I will explore more recipes and perhaps even share them with my family for our gatherings .,share,other
11060,795,10,I will explore more recipes and perhaps even share them with my family for our gatherings .,them,Object
11061,795,11,I will explore more recipes and perhaps even share them with my family for our gatherings .,with,other
11062,795,12,I will explore more recipes and perhaps even share them with my family for our gatherings .,my,Object
11063,795,13,I will explore more recipes and perhaps even share them with my family for our gatherings .,family,Object
11064,795,14,I will explore more recipes and perhaps even share them with my family for our gatherings .,for,other
11065,795,15,I will explore more recipes and perhaps even share them with my family for our gatherings .,our,Object
11066,795,16,I will explore more recipes and perhaps even share them with my family for our gatherings .,gatherings,Object
11067,795,17,I will explore more recipes and perhaps even share them with my family for our gatherings .,.,other
11068,796,1,Thanks for the advice .,Thanks,Predicate
11069,796,2,Thanks for the advice .,for,other
11070,796,3,Thanks for the advice .,the,Object
11071,796,4,Thanks for the advice .,advice,Object
11072,796,5,Thanks for the advice .,.,other
11073,797,1,"A : You are welcome , Mehmet !",A,other
11074,797,2,"A : You are welcome , Mehmet !",:,other
11075,797,3,"A : You are welcome , Mehmet !",You,Subject
11076,797,4,"A : You are welcome , Mehmet !",are,Predicate
11077,797,5,"A : You are welcome , Mehmet !",welcome,other
11078,797,6,"A : You are welcome , Mehmet !",",",other
11079,797,7,"A : You are welcome , Mehmet !",Mehmet,other
11080,797,8,"A : You are welcome , Mehmet !",!,other
11081,798,1,It is wonderful that you are involving your family in your health journey .,It,Subject
11082,798,2,It is wonderful that you are involving your family in your health journey .,is,Predicate
11083,798,3,It is wonderful that you are involving your family in your health journey .,wonderful,other
11084,798,4,It is wonderful that you are involving your family in your health journey .,that,other
11085,798,5,It is wonderful that you are involving your family in your health journey .,you,Subject
11086,798,6,It is wonderful that you are involving your family in your health journey .,are,Predicate
11087,798,7,It is wonderful that you are involving your family in your health journey .,involving,other
11088,798,8,It is wonderful that you are involving your family in your health journey .,your,Object
11089,798,9,It is wonderful that you are involving your family in your health journey .,family,Object
11090,798,10,It is wonderful that you are involving your family in your health journey .,in,other
11091,798,11,It is wonderful that you are involving your family in your health journey .,your,Object
11092,798,12,It is wonderful that you are involving your family in your health journey .,health,Object
11093,798,13,It is wonderful that you are involving your family in your health journey .,journey,Object
11094,798,14,It is wonderful that you are involving your family in your health journey .,.,other
11095,799,1,This can make managing your condition more enjoyable and sustainable .,This,Subject
11096,799,2,This can make managing your condition more enjoyable and sustainable .,can,Predicate
11097,799,3,This can make managing your condition more enjoyable and sustainable .,make,Predicate
11098,799,4,This can make managing your condition more enjoyable and sustainable .,managing,other
11099,799,5,This can make managing your condition more enjoyable and sustainable .,your,Object
11100,799,6,This can make managing your condition more enjoyable and sustainable .,condition,Object
11101,799,7,This can make managing your condition more enjoyable and sustainable .,more,other
11102,799,8,This can make managing your condition more enjoyable and sustainable .,enjoyable,other
11103,799,9,This can make managing your condition more enjoyable and sustainable .,and,other
11104,799,10,This can make managing your condition more enjoyable and sustainable .,sustainable,other
11105,799,11,This can make managing your condition more enjoyable and sustainable .,.,other
11106,800,1,"A : Mehmet , I have reviewed your latest blood sugar logs .",A,other
11107,800,2,"A : Mehmet , I have reviewed your latest blood sugar logs .",:,other
11108,800,3,"A : Mehmet , I have reviewed your latest blood sugar logs .",Mehmet,other
11109,800,4,"A : Mehmet , I have reviewed your latest blood sugar logs .",",",other
11110,800,5,"A : Mehmet , I have reviewed your latest blood sugar logs .",I,Subject
11111,800,6,"A : Mehmet , I have reviewed your latest blood sugar logs .",have,Predicate
11112,800,7,"A : Mehmet , I have reviewed your latest blood sugar logs .",reviewed,Predicate
11113,800,8,"A : Mehmet , I have reviewed your latest blood sugar logs .",your,Object
11114,800,9,"A : Mehmet , I have reviewed your latest blood sugar logs .",latest,Object
11115,800,10,"A : Mehmet , I have reviewed your latest blood sugar logs .",blood,Object
11116,800,11,"A : Mehmet , I have reviewed your latest blood sugar logs .",sugar,Object
11117,800,12,"A : Mehmet , I have reviewed your latest blood sugar logs .",logs,Object
11118,800,13,"A : Mehmet , I have reviewed your latest blood sugar logs .",.,other
11119,801,1,How consistently have you been able to monitor your levels at different times of the day ?,How,other
11120,801,2,How consistently have you been able to monitor your levels at different times of the day ?,consistently,other
11121,801,3,How consistently have you been able to monitor your levels at different times of the day ?,have,Predicate
11122,801,4,How consistently have you been able to monitor your levels at different times of the day ?,you,Subject
11123,801,5,How consistently have you been able to monitor your levels at different times of the day ?,been,Predicate
11124,801,6,How consistently have you been able to monitor your levels at different times of the day ?,able,other
11125,801,7,How consistently have you been able to monitor your levels at different times of the day ?,to,Predicate
11126,801,8,How consistently have you been able to monitor your levels at different times of the day ?,monitor,other
11127,801,9,How consistently have you been able to monitor your levels at different times of the day ?,your,Object
11128,801,10,How consistently have you been able to monitor your levels at different times of the day ?,levels,Object
11129,801,11,How consistently have you been able to monitor your levels at different times of the day ?,at,other
11130,801,12,How consistently have you been able to monitor your levels at different times of the day ?,different,Object
11131,801,13,How consistently have you been able to monitor your levels at different times of the day ?,times,Object
11132,801,14,How consistently have you been able to monitor your levels at different times of the day ?,of,Object
11133,801,15,How consistently have you been able to monitor your levels at different times of the day ?,the,Object
11134,801,16,How consistently have you been able to monitor your levels at different times of the day ?,day,Object
11135,801,17,How consistently have you been able to monitor your levels at different times of the day ?,?,other
11136,802,1,"P : I usually check them in the morning and before bedtime , but sometimes I miss afternoon readings if I am busy with the grandchildren .",P,other
11137,802,2,"P : I usually check them in the morning and before bedtime , but sometimes I miss afternoon readings if I am busy with the grandchildren .",:,other
11138,802,3,"P : I usually check them in the morning and before bedtime , but sometimes I miss afternoon readings if I am busy with the grandchildren .",I,Subject
11139,802,4,"P : I usually check them in the morning and before bedtime , but sometimes I miss afternoon readings if I am busy with the grandchildren .",usually,other
11140,802,5,"P : I usually check them in the morning and before bedtime , but sometimes I miss afternoon readings if I am busy with the grandchildren .",check,Predicate
11141,802,6,"P : I usually check them in the morning and before bedtime , but sometimes I miss afternoon readings if I am busy with the grandchildren .",them,Object
11142,802,7,"P : I usually check them in the morning and before bedtime , but sometimes I miss afternoon readings if I am busy with the grandchildren .",in,other
11143,802,8,"P : I usually check them in the morning and before bedtime , but sometimes I miss afternoon readings if I am busy with the grandchildren .",the,Object
11144,802,9,"P : I usually check them in the morning and before bedtime , but sometimes I miss afternoon readings if I am busy with the grandchildren .",morning,Object
11145,802,10,"P : I usually check them in the morning and before bedtime , but sometimes I miss afternoon readings if I am busy with the grandchildren .",and,other
11146,802,11,"P : I usually check them in the morning and before bedtime , but sometimes I miss afternoon readings if I am busy with the grandchildren .",before,other
11147,802,12,"P : I usually check them in the morning and before bedtime , but sometimes I miss afternoon readings if I am busy with the grandchildren .",bedtime,Object
11148,802,13,"P : I usually check them in the morning and before bedtime , but sometimes I miss afternoon readings if I am busy with the grandchildren .",",",other
11149,802,14,"P : I usually check them in the morning and before bedtime , but sometimes I miss afternoon readings if I am busy with the grandchildren .",but,other
11150,802,15,"P : I usually check them in the morning and before bedtime , but sometimes I miss afternoon readings if I am busy with the grandchildren .",sometimes,other
11151,802,16,"P : I usually check them in the morning and before bedtime , but sometimes I miss afternoon readings if I am busy with the grandchildren .",I,Subject
11152,802,17,"P : I usually check them in the morning and before bedtime , but sometimes I miss afternoon readings if I am busy with the grandchildren .",miss,other
11153,802,18,"P : I usually check them in the morning and before bedtime , but sometimes I miss afternoon readings if I am busy with the grandchildren .",afternoon,Object
11154,802,19,"P : I usually check them in the morning and before bedtime , but sometimes I miss afternoon readings if I am busy with the grandchildren .",readings,Object
11155,802,20,"P : I usually check them in the morning and before bedtime , but sometimes I miss afternoon readings if I am busy with the grandchildren .",if,other
11156,802,21,"P : I usually check them in the morning and before bedtime , but sometimes I miss afternoon readings if I am busy with the grandchildren .",I,Subject
11157,802,22,"P : I usually check them in the morning and before bedtime , but sometimes I miss afternoon readings if I am busy with the grandchildren .",am,other
11158,802,23,"P : I usually check them in the morning and before bedtime , but sometimes I miss afternoon readings if I am busy with the grandchildren .",busy,other
11159,802,24,"P : I usually check them in the morning and before bedtime , but sometimes I miss afternoon readings if I am busy with the grandchildren .",with,other
11160,802,25,"P : I usually check them in the morning and before bedtime , but sometimes I miss afternoon readings if I am busy with the grandchildren .",the,Object
11161,802,26,"P : I usually check them in the morning and before bedtime , but sometimes I miss afternoon readings if I am busy with the grandchildren .",grandchildren,Object
11162,802,27,"P : I usually check them in the morning and before bedtime , but sometimes I miss afternoon readings if I am busy with the grandchildren .",.,other
11163,803,1,A : It is understandable that the afternoons can get hectic .,A,other
11164,803,2,A : It is understandable that the afternoons can get hectic .,:,other
11165,803,3,A : It is understandable that the afternoons can get hectic .,It,Subject
11166,803,4,A : It is understandable that the afternoons can get hectic .,is,Predicate
11167,803,5,A : It is understandable that the afternoons can get hectic .,understandable,other
11168,803,6,A : It is understandable that the afternoons can get hectic .,that,other
11169,803,7,A : It is understandable that the afternoons can get hectic .,the,Subject
11170,803,8,A : It is understandable that the afternoons can get hectic .,afternoons,Subject
11171,803,9,A : It is understandable that the afternoons can get hectic .,can,Predicate
11172,803,10,A : It is understandable that the afternoons can get hectic .,get,other
11173,803,11,A : It is understandable that the afternoons can get hectic .,hectic,other
11174,803,12,A : It is understandable that the afternoons can get hectic .,.,other
11175,804,1,Aim for at least three readings daily to get a better overall picture of your blood sugar trends .,Aim,Predicate
11176,804,2,Aim for at least three readings daily to get a better overall picture of your blood sugar trends .,for,other
11177,804,3,Aim for at least three readings daily to get a better overall picture of your blood sugar trends .,at,Object
11178,804,4,Aim for at least three readings daily to get a better overall picture of your blood sugar trends .,least,Object
11179,804,5,Aim for at least three readings daily to get a better overall picture of your blood sugar trends .,three,Object
11180,804,6,Aim for at least three readings daily to get a better overall picture of your blood sugar trends .,readings,Object
11181,804,7,Aim for at least three readings daily to get a better overall picture of your blood sugar trends .,daily,Object
11182,804,8,Aim for at least three readings daily to get a better overall picture of your blood sugar trends .,to,Predicate
11183,804,9,Aim for at least three readings daily to get a better overall picture of your blood sugar trends .,get,other
11184,804,10,Aim for at least three readings daily to get a better overall picture of your blood sugar trends .,a,Object
11185,804,11,Aim for at least three readings daily to get a better overall picture of your blood sugar trends .,better,Object
11186,804,12,Aim for at least three readings daily to get a better overall picture of your blood sugar trends .,overall,Object
11187,804,13,Aim for at least three readings daily to get a better overall picture of your blood sugar trends .,picture,Object
11188,804,14,Aim for at least three readings daily to get a better overall picture of your blood sugar trends .,of,Object
11189,804,15,Aim for at least three readings daily to get a better overall picture of your blood sugar trends .,your,Object
11190,804,16,Aim for at least three readings daily to get a better overall picture of your blood sugar trends .,blood,Object
11191,804,17,Aim for at least three readings daily to get a better overall picture of your blood sugar trends .,sugar,Object
11192,804,18,Aim for at least three readings daily to get a better overall picture of your blood sugar trends .,trends,Object
11193,804,19,Aim for at least three readings daily to get a better overall picture of your blood sugar trends .,.,other
11194,805,1,Would setting reminders throughout the day be helpful ?,Would,Predicate
11195,805,2,Would setting reminders throughout the day be helpful ?,setting,other
11196,805,3,Would setting reminders throughout the day be helpful ?,reminders,Object
11197,805,4,Would setting reminders throughout the day be helpful ?,throughout,other
11198,805,5,Would setting reminders throughout the day be helpful ?,the,Object
11199,805,6,Would setting reminders throughout the day be helpful ?,day,Object
11200,805,7,Would setting reminders throughout the day be helpful ?,be,Predicate
11201,805,8,Would setting reminders throughout the day be helpful ?,helpful,other
11202,805,9,Would setting reminders throughout the day be helpful ?,?,other
11203,806,1,"P : Yes , reminders might work .",P,other
11204,806,2,"P : Yes , reminders might work .",:,other
11205,806,3,"P : Yes , reminders might work .",Yes,other
11206,806,4,"P : Yes , reminders might work .",",",other
11207,806,5,"P : Yes , reminders might work .",reminders,Subject
11208,806,6,"P : Yes , reminders might work .",might,Predicate
11209,806,7,"P : Yes , reminders might work .",work,Predicate
11210,806,8,"P : Yes , reminders might work .",.,other
11211,807,1,I have also been having trouble remembering to pair my meals properly with my medication .,I,Subject
11212,807,2,I have also been having trouble remembering to pair my meals properly with my medication .,have,Predicate
11213,807,3,I have also been having trouble remembering to pair my meals properly with my medication .,also,other
11214,807,4,I have also been having trouble remembering to pair my meals properly with my medication .,been,Predicate
11215,807,5,I have also been having trouble remembering to pair my meals properly with my medication .,having,Predicate
11216,807,6,I have also been having trouble remembering to pair my meals properly with my medication .,trouble,Object
11217,807,7,I have also been having trouble remembering to pair my meals properly with my medication .,remembering,Object
11218,807,8,I have also been having trouble remembering to pair my meals properly with my medication .,to,Predicate
11219,807,9,I have also been having trouble remembering to pair my meals properly with my medication .,pair,Object
11220,807,10,I have also been having trouble remembering to pair my meals properly with my medication .,my,Object
11221,807,11,I have also been having trouble remembering to pair my meals properly with my medication .,meals,Object
11222,807,12,I have also been having trouble remembering to pair my meals properly with my medication .,properly,Object
11223,807,13,I have also been having trouble remembering to pair my meals properly with my medication .,with,Object
11224,807,14,I have also been having trouble remembering to pair my meals properly with my medication .,my,Object
11225,807,15,I have also been having trouble remembering to pair my meals properly with my medication .,medication,Object
11226,807,16,I have also been having trouble remembering to pair my meals properly with my medication .,.,other
11227,808,1,A : Pairing meals with medication timing is crucial .,A,Subject
11228,808,2,A : Pairing meals with medication timing is crucial .,:,Subject
11229,808,3,A : Pairing meals with medication timing is crucial .,Pairing,Subject
11230,808,4,A : Pairing meals with medication timing is crucial .,meals,Subject
11231,808,5,A : Pairing meals with medication timing is crucial .,with,Subject
11232,808,6,A : Pairing meals with medication timing is crucial .,medication,Object
11233,808,7,A : Pairing meals with medication timing is crucial .,timing,Object
11234,808,8,A : Pairing meals with medication timing is crucial .,is,Predicate
11235,808,9,A : Pairing meals with medication timing is crucial .,crucial,other
11236,808,10,A : Pairing meals with medication timing is crucial .,.,other
11237,809,1,"Can you try planning your meal times to align with your medication schedule , possibly using an app or a written log ?",Can,Predicate
11238,809,2,"Can you try planning your meal times to align with your medication schedule , possibly using an app or a written log ?",you,Subject
11239,809,3,"Can you try planning your meal times to align with your medication schedule , possibly using an app or a written log ?",try,Predicate
11240,809,4,"Can you try planning your meal times to align with your medication schedule , possibly using an app or a written log ?",planning,other
11241,809,5,"Can you try planning your meal times to align with your medication schedule , possibly using an app or a written log ?",your,Object
11242,809,6,"Can you try planning your meal times to align with your medication schedule , possibly using an app or a written log ?",meal,Object
11243,809,7,"Can you try planning your meal times to align with your medication schedule , possibly using an app or a written log ?",times,other
11244,809,8,"Can you try planning your meal times to align with your medication schedule , possibly using an app or a written log ?",to,Predicate
11245,809,9,"Can you try planning your meal times to align with your medication schedule , possibly using an app or a written log ?",align,other
11246,809,10,"Can you try planning your meal times to align with your medication schedule , possibly using an app or a written log ?",with,other
11247,809,11,"Can you try planning your meal times to align with your medication schedule , possibly using an app or a written log ?",your,Object
11248,809,12,"Can you try planning your meal times to align with your medication schedule , possibly using an app or a written log ?",medication,Object
11249,809,13,"Can you try planning your meal times to align with your medication schedule , possibly using an app or a written log ?",schedule,Object
11250,809,14,"Can you try planning your meal times to align with your medication schedule , possibly using an app or a written log ?",",",other
11251,809,15,"Can you try planning your meal times to align with your medication schedule , possibly using an app or a written log ?",possibly,other
11252,809,16,"Can you try planning your meal times to align with your medication schedule , possibly using an app or a written log ?",using,other
11253,809,17,"Can you try planning your meal times to align with your medication schedule , possibly using an app or a written log ?",an,Object
11254,809,18,"Can you try planning your meal times to align with your medication schedule , possibly using an app or a written log ?",app,Object
11255,809,19,"Can you try planning your meal times to align with your medication schedule , possibly using an app or a written log ?",or,Object
11256,809,20,"Can you try planning your meal times to align with your medication schedule , possibly using an app or a written log ?",a,Object
11257,809,21,"Can you try planning your meal times to align with your medication schedule , possibly using an app or a written log ?",written,Object
11258,809,22,"Can you try planning your meal times to align with your medication schedule , possibly using an app or a written log ?",log,Object
11259,809,23,"Can you try planning your meal times to align with your medication schedule , possibly using an app or a written log ?",?,other
11260,810,1,P : I will give that a try .,P,other
11261,810,2,P : I will give that a try .,:,other
11262,810,3,P : I will give that a try .,I,Subject
11263,810,4,P : I will give that a try .,will,Predicate
11264,810,5,P : I will give that a try .,give,Predicate
11265,810,6,P : I will give that a try .,that,other
11266,810,7,P : I will give that a try .,a,Object
11267,810,8,P : I will give that a try .,try,Object
11268,810,9,P : I will give that a try .,.,other
11269,811,1,I have also noticed that my afternoon snacks are sometimes not very healthy .,I,Subject
11270,811,2,I have also noticed that my afternoon snacks are sometimes not very healthy .,have,Predicate
11271,811,3,I have also noticed that my afternoon snacks are sometimes not very healthy .,also,other
11272,811,4,I have also noticed that my afternoon snacks are sometimes not very healthy .,noticed,Predicate
11273,811,5,I have also noticed that my afternoon snacks are sometimes not very healthy .,that,other
11274,811,6,I have also noticed that my afternoon snacks are sometimes not very healthy .,my,Subject
11275,811,7,I have also noticed that my afternoon snacks are sometimes not very healthy .,afternoon,Subject
11276,811,8,I have also noticed that my afternoon snacks are sometimes not very healthy .,snacks,Subject
11277,811,9,I have also noticed that my afternoon snacks are sometimes not very healthy .,are,other
11278,811,10,I have also noticed that my afternoon snacks are sometimes not very healthy .,sometimes,other
11279,811,11,I have also noticed that my afternoon snacks are sometimes not very healthy .,not,Predicate
11280,811,12,I have also noticed that my afternoon snacks are sometimes not very healthy .,very,other
11281,811,13,I have also noticed that my afternoon snacks are sometimes not very healthy .,healthy,other
11282,811,14,I have also noticed that my afternoon snacks are sometimes not very healthy .,.,other
11283,812,1,"A : Opting for healthier snacks like yogurt , nuts , or fruits instead of processed snacks can significantly help in stabilizing your blood sugar .",A,other
11284,812,2,"A : Opting for healthier snacks like yogurt , nuts , or fruits instead of processed snacks can significantly help in stabilizing your blood sugar .",:,other
11285,812,3,"A : Opting for healthier snacks like yogurt , nuts , or fruits instead of processed snacks can significantly help in stabilizing your blood sugar .",Opting,other
11286,812,4,"A : Opting for healthier snacks like yogurt , nuts , or fruits instead of processed snacks can significantly help in stabilizing your blood sugar .",for,other
11287,812,5,"A : Opting for healthier snacks like yogurt , nuts , or fruits instead of processed snacks can significantly help in stabilizing your blood sugar .",healthier,Object
11288,812,6,"A : Opting for healthier snacks like yogurt , nuts , or fruits instead of processed snacks can significantly help in stabilizing your blood sugar .",snacks,Object
11289,812,7,"A : Opting for healthier snacks like yogurt , nuts , or fruits instead of processed snacks can significantly help in stabilizing your blood sugar .",like,Object
11290,812,8,"A : Opting for healthier snacks like yogurt , nuts , or fruits instead of processed snacks can significantly help in stabilizing your blood sugar .",yogurt,Object
11291,812,9,"A : Opting for healthier snacks like yogurt , nuts , or fruits instead of processed snacks can significantly help in stabilizing your blood sugar .",",",Object
11292,812,10,"A : Opting for healthier snacks like yogurt , nuts , or fruits instead of processed snacks can significantly help in stabilizing your blood sugar .",nuts,Object
11293,812,11,"A : Opting for healthier snacks like yogurt , nuts , or fruits instead of processed snacks can significantly help in stabilizing your blood sugar .",",",Object
11294,812,12,"A : Opting for healthier snacks like yogurt , nuts , or fruits instead of processed snacks can significantly help in stabilizing your blood sugar .",or,Object
11295,812,13,"A : Opting for healthier snacks like yogurt , nuts , or fruits instead of processed snacks can significantly help in stabilizing your blood sugar .",fruits,Object
11296,812,14,"A : Opting for healthier snacks like yogurt , nuts , or fruits instead of processed snacks can significantly help in stabilizing your blood sugar .",instead,other
11297,812,15,"A : Opting for healthier snacks like yogurt , nuts , or fruits instead of processed snacks can significantly help in stabilizing your blood sugar .",of,other
11298,812,16,"A : Opting for healthier snacks like yogurt , nuts , or fruits instead of processed snacks can significantly help in stabilizing your blood sugar .",processed,Object
11299,812,17,"A : Opting for healthier snacks like yogurt , nuts , or fruits instead of processed snacks can significantly help in stabilizing your blood sugar .",snacks,Object
