Unnamed: 0,sentence_id,token_id,sentence,token,spo_label,triple
9578,697,16,"This way , you can avoid blood sugar spikes while keeping your energy levels stable .",.,other,"('you', 'can avoid', 'spikes levels')"
9579,698,1,Let us keep monitoring how these adjustments work for you .,Let,Predicate,"('us adjustments', 'Let', 'you')"
9580,698,2,Let us keep monitoring how these adjustments work for you .,us,Subject,"('us adjustments', 'Let', 'you')"
9581,698,3,Let us keep monitoring how these adjustments work for you .,keep,other,"('us adjustments', 'Let', 'you')"
9582,698,4,Let us keep monitoring how these adjustments work for you .,monitoring,other,"('us adjustments', 'Let', 'you')"
9583,698,5,Let us keep monitoring how these adjustments work for you .,how,other,"('us adjustments', 'Let', 'you')"
9584,698,6,Let us keep monitoring how these adjustments work for you .,these,other,"('us adjustments', 'Let', 'you')"
9585,698,7,Let us keep monitoring how these adjustments work for you .,adjustments,Subject,"('us adjustments', 'Let', 'you')"
9586,698,8,Let us keep monitoring how these adjustments work for you .,work,other,"('us adjustments', 'Let', 'you')"
9587,698,9,Let us keep monitoring how these adjustments work for you .,for,other,"('us adjustments', 'Let', 'you')"
9588,698,10,Let us keep monitoring how these adjustments work for you .,you,Object,"('us adjustments', 'Let', 'you')"
9589,698,11,Let us keep monitoring how these adjustments work for you .,.,other,"('us adjustments', 'Let', 'you')"
9590,699,1,P : I have been having frequent stomach aches lately .,P,other,"('I', 'have been having', 'aches')"
9591,699,2,P : I have been having frequent stomach aches lately .,:,other,"('I', 'have been having', 'aches')"
9592,699,3,P : I have been having frequent stomach aches lately .,I,Subject,"('I', 'have been having', 'aches')"
9593,699,4,P : I have been having frequent stomach aches lately .,have,Predicate,"('I', 'have been having', 'aches')"
9594,699,5,P : I have been having frequent stomach aches lately .,been,Predicate,"('I', 'have been having', 'aches')"
9595,699,6,P : I have been having frequent stomach aches lately .,having,Predicate,"('I', 'have been having', 'aches')"
9596,699,7,P : I have been having frequent stomach aches lately .,frequent,other,"('I', 'have been having', 'aches')"
9597,699,8,P : I have been having frequent stomach aches lately .,stomach,other,"('I', 'have been having', 'aches')"
9598,699,9,P : I have been having frequent stomach aches lately .,aches,Object,"('I', 'have been having', 'aches')"
9599,699,10,P : I have been having frequent stomach aches lately .,lately,other,"('I', 'have been having', 'aches')"
9600,699,11,P : I have been having frequent stomach aches lately .,.,other,"('I', 'have been having', 'aches')"
9601,700,1,Could these be related to my Type 2 Diabetes ?,Could,Predicate,"('these', 'Could be related', 'Diabetes')"
9602,700,2,Could these be related to my Type 2 Diabetes ?,these,Subject,"('these', 'Could be related', 'Diabetes')"
9603,700,3,Could these be related to my Type 2 Diabetes ?,be,Predicate,"('these', 'Could be related', 'Diabetes')"
9604,700,4,Could these be related to my Type 2 Diabetes ?,related,Predicate,"('these', 'Could be related', 'Diabetes')"
9605,700,5,Could these be related to my Type 2 Diabetes ?,to,other,"('these', 'Could be related', 'Diabetes')"
9606,700,6,Could these be related to my Type 2 Diabetes ?,my,other,"('these', 'Could be related', 'Diabetes')"
9607,700,7,Could these be related to my Type 2 Diabetes ?,Type,other,"('these', 'Could be related', 'Diabetes')"
9608,700,8,Could these be related to my Type 2 Diabetes ?,2,other,"('these', 'Could be related', 'Diabetes')"
9609,700,9,Could these be related to my Type 2 Diabetes ?,Diabetes,Object,"('these', 'Could be related', 'Diabetes')"
9610,700,10,Could these be related to my Type 2 Diabetes ?,?,other,"('these', 'Could be related', 'Diabetes')"
9611,701,1,"A : Yes , Maria , stomach aches can be associated with Type 2 Diabetes .",A,Subject,"('A aches', 'can be associated', 'Diabetes')"
9612,701,2,"A : Yes , Maria , stomach aches can be associated with Type 2 Diabetes .",:,other,"('A aches', 'can be associated', 'Diabetes')"
9613,701,3,"A : Yes , Maria , stomach aches can be associated with Type 2 Diabetes .",Yes,other,"('A aches', 'can be associated', 'Diabetes')"
9614,701,4,"A : Yes , Maria , stomach aches can be associated with Type 2 Diabetes .",",",other,"('A aches', 'can be associated', 'Diabetes')"
9615,701,5,"A : Yes , Maria , stomach aches can be associated with Type 2 Diabetes .",Maria,other,"('A aches', 'can be associated', 'Diabetes')"
9616,701,6,"A : Yes , Maria , stomach aches can be associated with Type 2 Diabetes .",",",other,"('A aches', 'can be associated', 'Diabetes')"
9617,701,7,"A : Yes , Maria , stomach aches can be associated with Type 2 Diabetes .",stomach,other,"('A aches', 'can be associated', 'Diabetes')"
9618,701,8,"A : Yes , Maria , stomach aches can be associated with Type 2 Diabetes .",aches,Subject,"('A aches', 'can be associated', 'Diabetes')"
9619,701,9,"A : Yes , Maria , stomach aches can be associated with Type 2 Diabetes .",can,Predicate,"('A aches', 'can be associated', 'Diabetes')"
9620,701,10,"A : Yes , Maria , stomach aches can be associated with Type 2 Diabetes .",be,Predicate,"('A aches', 'can be associated', 'Diabetes')"
9621,701,11,"A : Yes , Maria , stomach aches can be associated with Type 2 Diabetes .",associated,Predicate,"('A aches', 'can be associated', 'Diabetes')"
9622,701,12,"A : Yes , Maria , stomach aches can be associated with Type 2 Diabetes .",with,other,"('A aches', 'can be associated', 'Diabetes')"
9623,701,13,"A : Yes , Maria , stomach aches can be associated with Type 2 Diabetes .",Type,other,"('A aches', 'can be associated', 'Diabetes')"
9624,701,14,"A : Yes , Maria , stomach aches can be associated with Type 2 Diabetes .",2,other,"('A aches', 'can be associated', 'Diabetes')"
9625,701,15,"A : Yes , Maria , stomach aches can be associated with Type 2 Diabetes .",Diabetes,Object,"('A aches', 'can be associated', 'Diabetes')"
9626,701,16,"A : Yes , Maria , stomach aches can be associated with Type 2 Diabetes .",.,other,"('A aches', 'can be associated', 'Diabetes')"
9627,702,1,"High blood sugar levels can affect your body in various ways , including causing stomach discomfort .",High,other,"('levels', 'can affect', 'body ways discomfort')"
9628,702,2,"High blood sugar levels can affect your body in various ways , including causing stomach discomfort .",blood,other,"('levels', 'can affect', 'body ways discomfort')"
9629,702,3,"High blood sugar levels can affect your body in various ways , including causing stomach discomfort .",sugar,other,"('levels', 'can affect', 'body ways discomfort')"
9630,702,4,"High blood sugar levels can affect your body in various ways , including causing stomach discomfort .",levels,Subject,"('levels', 'can affect', 'body ways discomfort')"
9631,702,5,"High blood sugar levels can affect your body in various ways , including causing stomach discomfort .",can,Predicate,"('levels', 'can affect', 'body ways discomfort')"
9632,702,6,"High blood sugar levels can affect your body in various ways , including causing stomach discomfort .",affect,Predicate,"('levels', 'can affect', 'body ways discomfort')"
9633,702,7,"High blood sugar levels can affect your body in various ways , including causing stomach discomfort .",your,other,"('levels', 'can affect', 'body ways discomfort')"
9634,702,8,"High blood sugar levels can affect your body in various ways , including causing stomach discomfort .",body,Object,"('levels', 'can affect', 'body ways discomfort')"
9635,702,9,"High blood sugar levels can affect your body in various ways , including causing stomach discomfort .",in,other,"('levels', 'can affect', 'body ways discomfort')"
9636,702,10,"High blood sugar levels can affect your body in various ways , including causing stomach discomfort .",various,other,"('levels', 'can affect', 'body ways discomfort')"
9637,702,11,"High blood sugar levels can affect your body in various ways , including causing stomach discomfort .",ways,Object,"('levels', 'can affect', 'body ways discomfort')"
9638,702,12,"High blood sugar levels can affect your body in various ways , including causing stomach discomfort .",",",other,"('levels', 'can affect', 'body ways discomfort')"
9639,702,13,"High blood sugar levels can affect your body in various ways , including causing stomach discomfort .",including,other,"('levels', 'can affect', 'body ways discomfort')"
9640,702,14,"High blood sugar levels can affect your body in various ways , including causing stomach discomfort .",causing,other,"('levels', 'can affect', 'body ways discomfort')"
9641,702,15,"High blood sugar levels can affect your body in various ways , including causing stomach discomfort .",stomach,other,"('levels', 'can affect', 'body ways discomfort')"
9642,702,16,"High blood sugar levels can affect your body in various ways , including causing stomach discomfort .",discomfort,Object,"('levels', 'can affect', 'body ways discomfort')"
9643,702,17,"High blood sugar levels can affect your body in various ways , including causing stomach discomfort .",.,other,"('levels', 'can affect', 'body ways discomfort')"
9644,703,1,"However , it is important to remember that stomach aches can be caused by many other conditions as well .",However,other,"('it aches', 'is to can be', 'conditions')"
9645,703,2,"However , it is important to remember that stomach aches can be caused by many other conditions as well .",",",other,"('it aches', 'is to can be', 'conditions')"
9646,703,3,"However , it is important to remember that stomach aches can be caused by many other conditions as well .",it,Subject,"('it aches', 'is to can be', 'conditions')"
9647,703,4,"However , it is important to remember that stomach aches can be caused by many other conditions as well .",is,Predicate,"('it aches', 'is to can be', 'conditions')"
9648,703,5,"However , it is important to remember that stomach aches can be caused by many other conditions as well .",important,other,"('it aches', 'is to can be', 'conditions')"
9649,703,6,"However , it is important to remember that stomach aches can be caused by many other conditions as well .",to,Predicate,"('it aches', 'is to can be', 'conditions')"
9650,703,7,"However , it is important to remember that stomach aches can be caused by many other conditions as well .",remember,other,"('it aches', 'is to can be', 'conditions')"
9651,703,8,"However , it is important to remember that stomach aches can be caused by many other conditions as well .",that,other,"('it aches', 'is to can be', 'conditions')"
9652,703,9,"However , it is important to remember that stomach aches can be caused by many other conditions as well .",stomach,other,"('it aches', 'is to can be', 'conditions')"
9653,703,10,"However , it is important to remember that stomach aches can be caused by many other conditions as well .",aches,Subject,"('it aches', 'is to can be', 'conditions')"
9654,703,11,"However , it is important to remember that stomach aches can be caused by many other conditions as well .",can,Predicate,"('it aches', 'is to can be', 'conditions')"
9655,703,12,"However , it is important to remember that stomach aches can be caused by many other conditions as well .",be,Predicate,"('it aches', 'is to can be', 'conditions')"
9656,703,13,"However , it is important to remember that stomach aches can be caused by many other conditions as well .",caused,other,"('it aches', 'is to can be', 'conditions')"
9657,703,14,"However , it is important to remember that stomach aches can be caused by many other conditions as well .",by,other,"('it aches', 'is to can be', 'conditions')"
9658,703,15,"However , it is important to remember that stomach aches can be caused by many other conditions as well .",many,other,"('it aches', 'is to can be', 'conditions')"
9659,703,16,"However , it is important to remember that stomach aches can be caused by many other conditions as well .",other,other,"('it aches', 'is to can be', 'conditions')"
9660,703,17,"However , it is important to remember that stomach aches can be caused by many other conditions as well .",conditions,Object,"('it aches', 'is to can be', 'conditions')"
9661,703,18,"However , it is important to remember that stomach aches can be caused by many other conditions as well .",as,other,"('it aches', 'is to can be', 'conditions')"
9662,703,19,"However , it is important to remember that stomach aches can be caused by many other conditions as well .",well,other,"('it aches', 'is to can be', 'conditions')"
9663,703,20,"However , it is important to remember that stomach aches can be caused by many other conditions as well .",.,other,"('it aches', 'is to can be', 'conditions')"
9664,704,1,P : Should I be monitoring my diet more closely ?,P,other,"('I', 'Should be monitoring', 'diet')"
9665,704,2,P : Should I be monitoring my diet more closely ?,:,other,"('I', 'Should be monitoring', 'diet')"
9666,704,3,P : Should I be monitoring my diet more closely ?,Should,Predicate,"('I', 'Should be monitoring', 'diet')"
9667,704,4,P : Should I be monitoring my diet more closely ?,I,Subject,"('I', 'Should be monitoring', 'diet')"
9668,704,5,P : Should I be monitoring my diet more closely ?,be,Predicate,"('I', 'Should be monitoring', 'diet')"
9669,704,6,P : Should I be monitoring my diet more closely ?,monitoring,Predicate,"('I', 'Should be monitoring', 'diet')"
9670,704,7,P : Should I be monitoring my diet more closely ?,my,other,"('I', 'Should be monitoring', 'diet')"
9671,704,8,P : Should I be monitoring my diet more closely ?,diet,Object,"('I', 'Should be monitoring', 'diet')"
9672,704,9,P : Should I be monitoring my diet more closely ?,more,other,"('I', 'Should be monitoring', 'diet')"
9673,704,10,P : Should I be monitoring my diet more closely ?,closely,other,"('I', 'Should be monitoring', 'diet')"
9674,704,11,P : Should I be monitoring my diet more closely ?,?,other,"('I', 'Should be monitoring', 'diet')"
9675,705,1,A : It can indeed be helpful to look out for any specific foods that may be causing these stomach aches .,A,other,"('It that', 'can be to may be', 'foods aches')"
9676,705,2,A : It can indeed be helpful to look out for any specific foods that may be causing these stomach aches .,:,other,"('It that', 'can be to may be', 'foods aches')"
9677,705,3,A : It can indeed be helpful to look out for any specific foods that may be causing these stomach aches .,It,Subject,"('It that', 'can be to may be', 'foods aches')"
9678,705,4,A : It can indeed be helpful to look out for any specific foods that may be causing these stomach aches .,can,Predicate,"('It that', 'can be to may be', 'foods aches')"
9679,705,5,A : It can indeed be helpful to look out for any specific foods that may be causing these stomach aches .,indeed,other,"('It that', 'can be to may be', 'foods aches')"
9680,705,6,A : It can indeed be helpful to look out for any specific foods that may be causing these stomach aches .,be,Predicate,"('It that', 'can be to may be', 'foods aches')"
9681,705,7,A : It can indeed be helpful to look out for any specific foods that may be causing these stomach aches .,helpful,other,"('It that', 'can be to may be', 'foods aches')"
9682,705,8,A : It can indeed be helpful to look out for any specific foods that may be causing these stomach aches .,to,Predicate,"('It that', 'can be to may be', 'foods aches')"
9683,705,9,A : It can indeed be helpful to look out for any specific foods that may be causing these stomach aches .,look,other,"('It that', 'can be to may be', 'foods aches')"
9684,705,10,A : It can indeed be helpful to look out for any specific foods that may be causing these stomach aches .,out,other,"('It that', 'can be to may be', 'foods aches')"
9685,705,11,A : It can indeed be helpful to look out for any specific foods that may be causing these stomach aches .,for,other,"('It that', 'can be to may be', 'foods aches')"
9686,705,12,A : It can indeed be helpful to look out for any specific foods that may be causing these stomach aches .,any,other,"('It that', 'can be to may be', 'foods aches')"
9687,705,13,A : It can indeed be helpful to look out for any specific foods that may be causing these stomach aches .,specific,other,"('It that', 'can be to may be', 'foods aches')"
9688,705,14,A : It can indeed be helpful to look out for any specific foods that may be causing these stomach aches .,foods,Object,"('It that', 'can be to may be', 'foods aches')"
9689,705,15,A : It can indeed be helpful to look out for any specific foods that may be causing these stomach aches .,that,Subject,"('It that', 'can be to may be', 'foods aches')"
9690,705,16,A : It can indeed be helpful to look out for any specific foods that may be causing these stomach aches .,may,Predicate,"('It that', 'can be to may be', 'foods aches')"
9691,705,17,A : It can indeed be helpful to look out for any specific foods that may be causing these stomach aches .,be,Predicate,"('It that', 'can be to may be', 'foods aches')"
9692,705,18,A : It can indeed be helpful to look out for any specific foods that may be causing these stomach aches .,causing,other,"('It that', 'can be to may be', 'foods aches')"
9693,705,19,A : It can indeed be helpful to look out for any specific foods that may be causing these stomach aches .,these,other,"('It that', 'can be to may be', 'foods aches')"
9694,705,20,A : It can indeed be helpful to look out for any specific foods that may be causing these stomach aches .,stomach,other,"('It that', 'can be to may be', 'foods aches')"
9695,705,21,A : It can indeed be helpful to look out for any specific foods that may be causing these stomach aches .,aches,Object,"('It that', 'can be to may be', 'foods aches')"
9696,705,22,A : It can indeed be helpful to look out for any specific foods that may be causing these stomach aches .,.,other,"('It that', 'can be to may be', 'foods aches')"
9697,706,1,High-fat or fried foods can sometimes lead to discomfort .,High-fat,Subject,"('High-fat', 'can lead', 'discomfort')"
9698,706,2,High-fat or fried foods can sometimes lead to discomfort .,or,other,"('High-fat', 'can lead', 'discomfort')"
9699,706,3,High-fat or fried foods can sometimes lead to discomfort .,fried,other,"('High-fat', 'can lead', 'discomfort')"
9700,706,4,High-fat or fried foods can sometimes lead to discomfort .,foods,other,"('High-fat', 'can lead', 'discomfort')"
9701,706,5,High-fat or fried foods can sometimes lead to discomfort .,can,Predicate,"('High-fat', 'can lead', 'discomfort')"
9702,706,6,High-fat or fried foods can sometimes lead to discomfort .,sometimes,other,"('High-fat', 'can lead', 'discomfort')"
9703,706,7,High-fat or fried foods can sometimes lead to discomfort .,lead,Predicate,"('High-fat', 'can lead', 'discomfort')"
9704,706,8,High-fat or fried foods can sometimes lead to discomfort .,to,other,"('High-fat', 'can lead', 'discomfort')"
9705,706,9,High-fat or fried foods can sometimes lead to discomfort .,discomfort,Object,"('High-fat', 'can lead', 'discomfort')"
9706,706,10,High-fat or fried foods can sometimes lead to discomfort .,.,other,"('High-fat', 'can lead', 'discomfort')"
9707,707,1,But you should ideally discuss this with your healthcare provider to pinpoint the exact cause .,But,other,"('you provider', 'should discuss to', 'this cause')"
9708,707,2,But you should ideally discuss this with your healthcare provider to pinpoint the exact cause .,you,Subject,"('you provider', 'should discuss to', 'this cause')"
9709,707,3,But you should ideally discuss this with your healthcare provider to pinpoint the exact cause .,should,Predicate,"('you provider', 'should discuss to', 'this cause')"
9710,707,4,But you should ideally discuss this with your healthcare provider to pinpoint the exact cause .,ideally,other,"('you provider', 'should discuss to', 'this cause')"
9711,707,5,But you should ideally discuss this with your healthcare provider to pinpoint the exact cause .,discuss,Predicate,"('you provider', 'should discuss to', 'this cause')"
9712,707,6,But you should ideally discuss this with your healthcare provider to pinpoint the exact cause .,this,Object,"('you provider', 'should discuss to', 'this cause')"
9713,707,7,But you should ideally discuss this with your healthcare provider to pinpoint the exact cause .,with,other,"('you provider', 'should discuss to', 'this cause')"
9714,707,8,But you should ideally discuss this with your healthcare provider to pinpoint the exact cause .,your,other,"('you provider', 'should discuss to', 'this cause')"
9715,707,9,But you should ideally discuss this with your healthcare provider to pinpoint the exact cause .,healthcare,other,"('you provider', 'should discuss to', 'this cause')"
9716,707,10,But you should ideally discuss this with your healthcare provider to pinpoint the exact cause .,provider,Subject,"('you provider', 'should discuss to', 'this cause')"
9717,707,11,But you should ideally discuss this with your healthcare provider to pinpoint the exact cause .,to,Predicate,"('you provider', 'should discuss to', 'this cause')"
9718,707,12,But you should ideally discuss this with your healthcare provider to pinpoint the exact cause .,pinpoint,other,"('you provider', 'should discuss to', 'this cause')"
9719,707,13,But you should ideally discuss this with your healthcare provider to pinpoint the exact cause .,the,other,"('you provider', 'should discuss to', 'this cause')"
9720,707,14,But you should ideally discuss this with your healthcare provider to pinpoint the exact cause .,exact,other,"('you provider', 'should discuss to', 'this cause')"
9721,707,15,But you should ideally discuss this with your healthcare provider to pinpoint the exact cause .,cause,Object,"('you provider', 'should discuss to', 'this cause')"
9722,707,16,But you should ideally discuss this with your healthcare provider to pinpoint the exact cause .,.,other,"('you provider', 'should discuss to', 'this cause')"
9723,708,1,P : Would it be beneficial to keep a food diary to track any patterns ?,P,other,"('it', 'Would be to to', 'diary patterns')"
9724,708,2,P : Would it be beneficial to keep a food diary to track any patterns ?,:,other,"('it', 'Would be to to', 'diary patterns')"
9725,708,3,P : Would it be beneficial to keep a food diary to track any patterns ?,Would,Predicate,"('it', 'Would be to to', 'diary patterns')"
9726,708,4,P : Would it be beneficial to keep a food diary to track any patterns ?,it,Subject,"('it', 'Would be to to', 'diary patterns')"
9727,708,5,P : Would it be beneficial to keep a food diary to track any patterns ?,be,Predicate,"('it', 'Would be to to', 'diary patterns')"
9728,708,6,P : Would it be beneficial to keep a food diary to track any patterns ?,beneficial,other,"('it', 'Would be to to', 'diary patterns')"
9729,708,7,P : Would it be beneficial to keep a food diary to track any patterns ?,to,Predicate,"('it', 'Would be to to', 'diary patterns')"
9730,708,8,P : Would it be beneficial to keep a food diary to track any patterns ?,keep,other,"('it', 'Would be to to', 'diary patterns')"
9731,708,9,P : Would it be beneficial to keep a food diary to track any patterns ?,a,other,"('it', 'Would be to to', 'diary patterns')"
9732,708,10,P : Would it be beneficial to keep a food diary to track any patterns ?,food,other,"('it', 'Would be to to', 'diary patterns')"
9733,708,11,P : Would it be beneficial to keep a food diary to track any patterns ?,diary,Object,"('it', 'Would be to to', 'diary patterns')"
9734,708,12,P : Would it be beneficial to keep a food diary to track any patterns ?,to,Predicate,"('it', 'Would be to to', 'diary patterns')"
9735,708,13,P : Would it be beneficial to keep a food diary to track any patterns ?,track,other,"('it', 'Would be to to', 'diary patterns')"
9736,708,14,P : Would it be beneficial to keep a food diary to track any patterns ?,any,other,"('it', 'Would be to to', 'diary patterns')"
9737,708,15,P : Would it be beneficial to keep a food diary to track any patterns ?,patterns,Object,"('it', 'Would be to to', 'diary patterns')"
9738,708,16,P : Would it be beneficial to keep a food diary to track any patterns ?,?,other,"('it', 'Would be to to', 'diary patterns')"
9739,709,1,"A : That is a great idea , Maria !",A,other,"('That', 'is', 'idea')"
9740,709,2,"A : That is a great idea , Maria !",:,other,"('That', 'is', 'idea')"
9741,709,3,"A : That is a great idea , Maria !",That,Subject,"('That', 'is', 'idea')"
9742,709,4,"A : That is a great idea , Maria !",is,Predicate,"('That', 'is', 'idea')"
9743,709,5,"A : That is a great idea , Maria !",a,other,"('That', 'is', 'idea')"
9744,709,6,"A : That is a great idea , Maria !",great,other,"('That', 'is', 'idea')"
9745,709,7,"A : That is a great idea , Maria !",idea,Object,"('That', 'is', 'idea')"
9746,709,8,"A : That is a great idea , Maria !",",",other,"('That', 'is', 'idea')"
9747,709,9,"A : That is a great idea , Maria !",Maria,other,"('That', 'is', 'idea')"
9748,709,10,"A : That is a great idea , Maria !",!,other,"('That', 'is', 'idea')"
9749,710,1,Noting down what and when you eat can help identify any food that might be causing these stomach aches .,Noting,Predicate,"('what you that', 'Noting can might be', 'food aches')"
9750,710,2,Noting down what and when you eat can help identify any food that might be causing these stomach aches .,down,other,"('what you that', 'Noting can might be', 'food aches')"
9751,710,3,Noting down what and when you eat can help identify any food that might be causing these stomach aches .,what,Subject,"('what you that', 'Noting can might be', 'food aches')"
9752,710,4,Noting down what and when you eat can help identify any food that might be causing these stomach aches .,and,other,"('what you that', 'Noting can might be', 'food aches')"
9753,710,5,Noting down what and when you eat can help identify any food that might be causing these stomach aches .,when,other,"('what you that', 'Noting can might be', 'food aches')"
9754,710,6,Noting down what and when you eat can help identify any food that might be causing these stomach aches .,you,Subject,"('what you that', 'Noting can might be', 'food aches')"
9755,710,7,Noting down what and when you eat can help identify any food that might be causing these stomach aches .,eat,other,"('what you that', 'Noting can might be', 'food aches')"
9756,710,8,Noting down what and when you eat can help identify any food that might be causing these stomach aches .,can,Predicate,"('what you that', 'Noting can might be', 'food aches')"
9757,710,9,Noting down what and when you eat can help identify any food that might be causing these stomach aches .,help,other,"('what you that', 'Noting can might be', 'food aches')"
9758,710,10,Noting down what and when you eat can help identify any food that might be causing these stomach aches .,identify,other,"('what you that', 'Noting can might be', 'food aches')"
9759,710,11,Noting down what and when you eat can help identify any food that might be causing these stomach aches .,any,other,"('what you that', 'Noting can might be', 'food aches')"
9760,710,12,Noting down what and when you eat can help identify any food that might be causing these stomach aches .,food,Object,"('what you that', 'Noting can might be', 'food aches')"
9761,710,13,Noting down what and when you eat can help identify any food that might be causing these stomach aches .,that,Subject,"('what you that', 'Noting can might be', 'food aches')"
9762,710,14,Noting down what and when you eat can help identify any food that might be causing these stomach aches .,might,Predicate,"('what you that', 'Noting can might be', 'food aches')"
9763,710,15,Noting down what and when you eat can help identify any food that might be causing these stomach aches .,be,Predicate,"('what you that', 'Noting can might be', 'food aches')"
9764,710,16,Noting down what and when you eat can help identify any food that might be causing these stomach aches .,causing,other,"('what you that', 'Noting can might be', 'food aches')"
9765,710,17,Noting down what and when you eat can help identify any food that might be causing these stomach aches .,these,other,"('what you that', 'Noting can might be', 'food aches')"
9766,710,18,Noting down what and when you eat can help identify any food that might be causing these stomach aches .,stomach,other,"('what you that', 'Noting can might be', 'food aches')"
9767,710,19,Noting down what and when you eat can help identify any food that might be causing these stomach aches .,aches,Object,"('what you that', 'Noting can might be', 'food aches')"
9768,710,20,Noting down what and when you eat can help identify any food that might be causing these stomach aches .,.,other,"('what you that', 'Noting can might be', 'food aches')"
9769,711,1,You should also note down when these stomach aches occur and their severity .,You,Subject,"('You aches', 'should note', '')"
9770,711,2,You should also note down when these stomach aches occur and their severity .,should,Predicate,"('You aches', 'should note', '')"
9771,711,3,You should also note down when these stomach aches occur and their severity .,also,other,"('You aches', 'should note', '')"
9772,711,4,You should also note down when these stomach aches occur and their severity .,note,Predicate,"('You aches', 'should note', '')"
9773,711,5,You should also note down when these stomach aches occur and their severity .,down,other,"('You aches', 'should note', '')"
9774,711,6,You should also note down when these stomach aches occur and their severity .,when,other,"('You aches', 'should note', '')"
9775,711,7,You should also note down when these stomach aches occur and their severity .,these,other,"('You aches', 'should note', '')"
9776,711,8,You should also note down when these stomach aches occur and their severity .,stomach,other,"('You aches', 'should note', '')"
9777,711,9,You should also note down when these stomach aches occur and their severity .,aches,Subject,"('You aches', 'should note', '')"
9778,711,10,You should also note down when these stomach aches occur and their severity .,occur,other,"('You aches', 'should note', '')"
9779,711,11,You should also note down when these stomach aches occur and their severity .,and,other,"('You aches', 'should note', '')"
9780,711,12,You should also note down when these stomach aches occur and their severity .,their,other,"('You aches', 'should note', '')"
9781,711,13,You should also note down when these stomach aches occur and their severity .,severity,other,"('You aches', 'should note', '')"
9782,711,14,You should also note down when these stomach aches occur and their severity .,.,other,"('You aches', 'should note', '')"
9783,712,1,P : I will start with that .,P,other,"('I', 'will start', 'that')"
9784,712,2,P : I will start with that .,:,other,"('I', 'will start', 'that')"
9785,712,3,P : I will start with that .,I,Subject,"('I', 'will start', 'that')"
9786,712,4,P : I will start with that .,will,Predicate,"('I', 'will start', 'that')"
9787,712,5,P : I will start with that .,start,Predicate,"('I', 'will start', 'that')"
9788,712,6,P : I will start with that .,with,other,"('I', 'will start', 'that')"
9789,712,7,P : I will start with that .,that,Object,"('I', 'will start', 'that')"
9790,712,8,P : I will start with that .,.,other,"('I', 'will start', 'that')"
9791,713,1,Should I also adjust my medication if my stomach aches persist ?,Should,Predicate,"('I aches', 'Should adjust', 'medication')"
9792,713,2,Should I also adjust my medication if my stomach aches persist ?,I,Subject,"('I aches', 'Should adjust', 'medication')"
9793,713,3,Should I also adjust my medication if my stomach aches persist ?,also,other,"('I aches', 'Should adjust', 'medication')"
9794,713,4,Should I also adjust my medication if my stomach aches persist ?,adjust,Predicate,"('I aches', 'Should adjust', 'medication')"
9795,713,5,Should I also adjust my medication if my stomach aches persist ?,my,other,"('I aches', 'Should adjust', 'medication')"
9796,713,6,Should I also adjust my medication if my stomach aches persist ?,medication,Object,"('I aches', 'Should adjust', 'medication')"
9797,713,7,Should I also adjust my medication if my stomach aches persist ?,if,other,"('I aches', 'Should adjust', 'medication')"
9798,713,8,Should I also adjust my medication if my stomach aches persist ?,my,other,"('I aches', 'Should adjust', 'medication')"
9799,713,9,Should I also adjust my medication if my stomach aches persist ?,stomach,other,"('I aches', 'Should adjust', 'medication')"
9800,713,10,Should I also adjust my medication if my stomach aches persist ?,aches,Subject,"('I aches', 'Should adjust', 'medication')"
9801,713,11,Should I also adjust my medication if my stomach aches persist ?,persist,other,"('I aches', 'Should adjust', 'medication')"
9802,713,12,Should I also adjust my medication if my stomach aches persist ?,?,other,"('I aches', 'Should adjust', 'medication')"
9803,714,1,A : You should not adjust your medication without discussing it with your healthcare provider .,A,other,"('You', 'should not adjust', 'medication it provider')"
9804,714,2,A : You should not adjust your medication without discussing it with your healthcare provider .,:,other,"('You', 'should not adjust', 'medication it provider')"
9805,714,3,A : You should not adjust your medication without discussing it with your healthcare provider .,You,Subject,"('You', 'should not adjust', 'medication it provider')"
9806,714,4,A : You should not adjust your medication without discussing it with your healthcare provider .,should,Predicate,"('You', 'should not adjust', 'medication it provider')"
9807,714,5,A : You should not adjust your medication without discussing it with your healthcare provider .,not,Predicate,"('You', 'should not adjust', 'medication it provider')"
9808,714,6,A : You should not adjust your medication without discussing it with your healthcare provider .,adjust,Predicate,"('You', 'should not adjust', 'medication it provider')"
9809,714,7,A : You should not adjust your medication without discussing it with your healthcare provider .,your,other,"('You', 'should not adjust', 'medication it provider')"
9810,714,8,A : You should not adjust your medication without discussing it with your healthcare provider .,medication,Object,"('You', 'should not adjust', 'medication it provider')"
9811,714,9,A : You should not adjust your medication without discussing it with your healthcare provider .,without,other,"('You', 'should not adjust', 'medication it provider')"
9812,714,10,A : You should not adjust your medication without discussing it with your healthcare provider .,discussing,other,"('You', 'should not adjust', 'medication it provider')"
9813,714,11,A : You should not adjust your medication without discussing it with your healthcare provider .,it,Object,"('You', 'should not adjust', 'medication it provider')"
9814,714,12,A : You should not adjust your medication without discussing it with your healthcare provider .,with,other,"('You', 'should not adjust', 'medication it provider')"
9815,714,13,A : You should not adjust your medication without discussing it with your healthcare provider .,your,other,"('You', 'should not adjust', 'medication it provider')"
