sentence_id,token_id,sentence,token,spo_label
963,11,Gentle leg exercises and stretches can also alleviate the cramps.,.,other
964,1,Gentle leg exercises and stretches can also alleviate the cramps.,Gentle,Subject
964,2,Gentle leg exercises and stretches can also alleviate the cramps.,leg,Subject
964,3,Gentle leg exercises and stretches can also alleviate the cramps.,exercises,Subject
964,4,Gentle leg exercises and stretches can also alleviate the cramps.,and,other
964,5,Gentle leg exercises and stretches can also alleviate the cramps.,stretches,Subject
964,6,Gentle leg exercises and stretches can also alleviate the cramps.,can,Predicate
964,7,Gentle leg exercises and stretches can also alleviate the cramps.,also,Predicate
964,8,Gentle leg exercises and stretches can also alleviate the cramps.,alleviate,Predicate
964,9,Gentle leg exercises and stretches can also alleviate the cramps.,the,Object
964,10,Gentle leg exercises and stretches can also alleviate the cramps.,cramps,Object
964,11,Gentle leg exercises and stretches can also alleviate the cramps.,.,other
965,1,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",But,other
965,2,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",it,Subject
965,3,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",is,Predicate
965,4,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",crucial,Object
965,5,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",to,Predicate
965,6,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",discuss,Predicate
965,7,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",this,Object
965,8,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",with,Predicate
965,9,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",your,Object
965,10,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",doctor,Object
965,11,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",",",other
965,12,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",as,other
965,13,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",they,Subject
965,14,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",might,Predicate
965,15,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",need,Predicate
965,16,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",to,Predicate
965,17,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",adjust,Predicate
965,18,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",your,Object
965,19,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",medication,Object
965,20,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",or,other
965,21,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",recommend,Predicate
965,22,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",supplements,Object
965,23,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",.,other
966,1,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",But,other
966,2,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",it,Subject
966,3,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",is,Predicate
966,4,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",crucial,Object
966,5,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",to,Predicate
966,6,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",discuss,Predicate
966,7,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",this,Object
966,8,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",with,Predicate
966,9,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",your,Object
966,10,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",doctor,Object
966,11,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",",",other
966,12,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",as,other
966,13,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",they,Subject
966,14,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",might,Predicate
966,15,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",need,Predicate
966,16,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",to,Predicate
966,17,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",adjust,Predicate
966,18,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",your,Object
966,19,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",medication,Object
966,20,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",or,other
966,21,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",recommend,Predicate
966,22,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",supplements,Object
966,23,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",.,other
967,1,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",But,other
967,2,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",it,Subject
967,3,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",is,Predicate
967,4,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",crucial,Object
967,5,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",to,Predicate
967,6,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",discuss,Predicate
967,7,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",this,Object
967,8,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",with,Object
967,9,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",your,Object
967,10,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",doctor,Object
967,11,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",",",other
967,12,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",as,other
967,13,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",they,Subject
967,14,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",might,Predicate
967,15,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",need,Predicate
967,16,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",to,Predicate
967,17,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",adjust,Predicate
967,18,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",your,Object
967,19,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",medication,Object
967,20,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",or,other
967,21,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",recommend,Predicate
967,22,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",supplements,Object
967,23,"But it is crucial to discuss this with your doctor , as they might need to adjust your medication or recommend supplements .",.,other
968,1,P : So the cramps might not necessarily imply that my diabetes is getting worse ?,P,other
968,2,P : So the cramps might not necessarily imply that my diabetes is getting worse ?,:,other
968,3,P : So the cramps might not necessarily imply that my diabetes is getting worse ?,So,other
968,4,P : So the cramps might not necessarily imply that my diabetes is getting worse ?,the,Subject
968,5,P : So the cramps might not necessarily imply that my diabetes is getting worse ?,cramps,Subject
968,6,P : So the cramps might not necessarily imply that my diabetes is getting worse ?,might,Predicate
968,7,P : So the cramps might not necessarily imply that my diabetes is getting worse ?,not,Predicate
968,8,P : So the cramps might not necessarily imply that my diabetes is getting worse ?,necessarily,Predicate
968,9,P : So the cramps might not necessarily imply that my diabetes is getting worse ?,imply,Predicate
968,10,P : So the cramps might not necessarily imply that my diabetes is getting worse ?,that,Object
968,11,P : So the cramps might not necessarily imply that my diabetes is getting worse ?,my,Object
968,12,P : So the cramps might not necessarily imply that my diabetes is getting worse ?,diabetes,Object
968,13,P : So the cramps might not necessarily imply that my diabetes is getting worse ?,is,Object
968,14,P : So the cramps might not necessarily imply that my diabetes is getting worse ?,getting,Object
968,15,P : So the cramps might not necessarily imply that my diabetes is getting worse ?,worse,Object
968,16,P : So the cramps might not necessarily imply that my diabetes is getting worse ?,?,other
969,1,"A : Not necessarily , Rudolf .",A,other
969,2,"A : Not necessarily , Rudolf .",:,other
969,3,"A : Not necessarily , Rudolf .",Not,other
969,4,"A : Not necessarily , Rudolf .",necessarily,other
969,5,"A : Not necessarily , Rudolf .",",",other
969,6,"A : Not necessarily , Rudolf .",Rudolf,other
969,7,"A : Not necessarily , Rudolf .",.,other
970,1,"Muscle cramps can occur due to various reasons , including dehydration , overexertion , or certain medications .",Muscle,Subject
970,2,"Muscle cramps can occur due to various reasons , including dehydration , overexertion , or certain medications .",cramps,Subject
970,3,"Muscle cramps can occur due to various reasons , including dehydration , overexertion , or certain medications .",can,Predicate
970,4,"Muscle cramps can occur due to various reasons , including dehydration , overexertion , or certain medications .",occur,Predicate
970,5,"Muscle cramps can occur due to various reasons , including dehydration , overexertion , or certain medications .",due,Predicate
970,6,"Muscle cramps can occur due to various reasons , including dehydration , overexertion , or certain medications .",to,Predicate
970,7,"Muscle cramps can occur due to various reasons , including dehydration , overexertion , or certain medications .",various,Object
970,8,"Muscle cramps can occur due to various reasons , including dehydration , overexertion , or certain medications .",reasons,Object
970,9,"Muscle cramps can occur due to various reasons , including dehydration , overexertion , or certain medications .",",",other
970,10,"Muscle cramps can occur due to various reasons , including dehydration , overexertion , or certain medications .",including,Object
970,11,"Muscle cramps can occur due to various reasons , including dehydration , overexertion , or certain medications .",dehydration,Object
970,12,"Muscle cramps can occur due to various reasons , including dehydration , overexertion , or certain medications .",",",other
970,13,"Muscle cramps can occur due to various reasons , including dehydration , overexertion , or certain medications .",overexertion,Object
970,14,"Muscle cramps can occur due to various reasons , including dehydration , overexertion , or certain medications .",",",other
970,15,"Muscle cramps can occur due to various reasons , including dehydration , overexertion , or certain medications .",or,Object
970,16,"Muscle cramps can occur due to various reasons , including dehydration , overexertion , or certain medications .",certain,Object
970,17,"Muscle cramps can occur due to various reasons , including dehydration , overexertion , or certain medications .",medications,Object
970,18,"Muscle cramps can occur due to various reasons , including dehydration , overexertion , or certain medications .",.,other
971,1,It is important to communicate this to your physician so they can help determine the cause .,It,other
971,2,It is important to communicate this to your physician so they can help determine the cause .,is,Predicate
971,3,It is important to communicate this to your physician so they can help determine the cause .,important,Object
971,4,It is important to communicate this to your physician so they can help determine the cause .,to,Predicate
971,5,It is important to communicate this to your physician so they can help determine the cause .,communicate,Predicate
971,6,It is important to communicate this to your physician so they can help determine the cause .,this,Object
971,7,It is important to communicate this to your physician so they can help determine the cause .,to,Object
971,8,It is important to communicate this to your physician so they can help determine the cause .,your,Object
971,9,It is important to communicate this to your physician so they can help determine the cause .,physician,Object
971,10,It is important to communicate this to your physician so they can help determine the cause .,so,other
971,11,It is important to communicate this to your physician so they can help determine the cause .,they,Subject
971,12,It is important to communicate this to your physician so they can help determine the cause .,can,Predicate
971,13,It is important to communicate this to your physician so they can help determine the cause .,help,Predicate
971,14,It is important to communicate this to your physician so they can help determine the cause .,determine,Predicate
971,15,It is important to communicate this to your physician so they can help determine the cause .,the,Object
971,16,It is important to communicate this to your physician so they can help determine the cause .,cause,Object
971,17,It is important to communicate this to your physician so they can help determine the cause .,.,other
972,1,"P : Alright , I will discuss this with my doctor .",P,other
972,2,"P : Alright , I will discuss this with my doctor .",:,other
972,3,"P : Alright , I will discuss this with my doctor .",Alright,other
972,4,"P : Alright , I will discuss this with my doctor .",",",other
972,5,"P : Alright , I will discuss this with my doctor .",I,other
972,6,"P : Alright , I will discuss this with my doctor .",will,other
972,7,"P : Alright , I will discuss this with my doctor .",discuss,other
972,8,"P : Alright , I will discuss this with my doctor .",this,other
972,9,"P : Alright , I will discuss this with my doctor .",with,other
972,10,"P : Alright , I will discuss this with my doctor .",my,other
972,11,"P : Alright , I will discuss this with my doctor .",doctor,other
972,12,"P : Alright , I will discuss this with my doctor .",.,other
973,1,Thanks for the explanation.,Thanks,other
973,2,Thanks for the explanation.,for,other
973,3,Thanks for the explanation.,the,other
973,4,Thanks for the explanation.,explanation,other
973,5,Thanks for the explanation.,.,other
974,1,"P : I have been trying to cut down on carbs to manage my diabetes , but sometimes it is hard because traditional Surinamese dishes are quite carb-heavy .",P,other
974,2,"P : I have been trying to cut down on carbs to manage my diabetes , but sometimes it is hard because traditional Surinamese dishes are quite carb-heavy .",:,other
974,3,"P : I have been trying to cut down on carbs to manage my diabetes , but sometimes it is hard because traditional Surinamese dishes are quite carb-heavy .",I,Subject
974,4,"P : I have been trying to cut down on carbs to manage my diabetes , but sometimes it is hard because traditional Surinamese dishes are quite carb-heavy .",have,Predicate
974,5,"P : I have been trying to cut down on carbs to manage my diabetes , but sometimes it is hard because traditional Surinamese dishes are quite carb-heavy .",been,Predicate
974,6,"P : I have been trying to cut down on carbs to manage my diabetes , but sometimes it is hard because traditional Surinamese dishes are quite carb-heavy .",trying,Predicate
974,7,"P : I have been trying to cut down on carbs to manage my diabetes , but sometimes it is hard because traditional Surinamese dishes are quite carb-heavy .",to,Predicate
974,8,"P : I have been trying to cut down on carbs to manage my diabetes , but sometimes it is hard because traditional Surinamese dishes are quite carb-heavy .",cut,Predicate
974,9,"P : I have been trying to cut down on carbs to manage my diabetes , but sometimes it is hard because traditional Surinamese dishes are quite carb-heavy .",down,Predicate
974,10,"P : I have been trying to cut down on carbs to manage my diabetes , but sometimes it is hard because traditional Surinamese dishes are quite carb-heavy .",on,Object
974,11,"P : I have been trying to cut down on carbs to manage my diabetes , but sometimes it is hard because traditional Surinamese dishes are quite carb-heavy .",carbs,Object
974,12,"P : I have been trying to cut down on carbs to manage my diabetes , but sometimes it is hard because traditional Surinamese dishes are quite carb-heavy .",to,Predicate
974,13,"P : I have been trying to cut down on carbs to manage my diabetes , but sometimes it is hard because traditional Surinamese dishes are quite carb-heavy .",manage,Predicate
974,14,"P : I have been trying to cut down on carbs to manage my diabetes , but sometimes it is hard because traditional Surinamese dishes are quite carb-heavy .",my,Object
974,15,"P : I have been trying to cut down on carbs to manage my diabetes , but sometimes it is hard because traditional Surinamese dishes are quite carb-heavy .",diabetes,Object
974,16,"P : I have been trying to cut down on carbs to manage my diabetes , but sometimes it is hard because traditional Surinamese dishes are quite carb-heavy .",",",other
974,17,"P : I have been trying to cut down on carbs to manage my diabetes , but sometimes it is hard because traditional Surinamese dishes are quite carb-heavy .",but,other
974,18,"P : I have been trying to cut down on carbs to manage my diabetes , but sometimes it is hard because traditional Surinamese dishes are quite carb-heavy .",sometimes,other
974,19,"P : I have been trying to cut down on carbs to manage my diabetes , but sometimes it is hard because traditional Surinamese dishes are quite carb-heavy .",it,other
974,20,"P : I have been trying to cut down on carbs to manage my diabetes , but sometimes it is hard because traditional Surinamese dishes are quite carb-heavy .",is,other
974,21,"P : I have been trying to cut down on carbs to manage my diabetes , but sometimes it is hard because traditional Surinamese dishes are quite carb-heavy .",hard,other
974,22,"P : I have been trying to cut down on carbs to manage my diabetes , but sometimes it is hard because traditional Surinamese dishes are quite carb-heavy .",because,other
974,23,"P : I have been trying to cut down on carbs to manage my diabetes , but sometimes it is hard because traditional Surinamese dishes are quite carb-heavy .",traditional,other
974,24,"P : I have been trying to cut down on carbs to manage my diabetes , but sometimes it is hard because traditional Surinamese dishes are quite carb-heavy .",Surinamese,other
974,25,"P : I have been trying to cut down on carbs to manage my diabetes , but sometimes it is hard because traditional Surinamese dishes are quite carb-heavy .",dishes,other
974,26,"P : I have been trying to cut down on carbs to manage my diabetes , but sometimes it is hard because traditional Surinamese dishes are quite carb-heavy .",are,other
974,27,"P : I have been trying to cut down on carbs to manage my diabetes , but sometimes it is hard because traditional Surinamese dishes are quite carb-heavy .",quite,other
974,28,"P : I have been trying to cut down on carbs to manage my diabetes , but sometimes it is hard because traditional Surinamese dishes are quite carb-heavy .",carb-heavy,other
974,29,"P : I have been trying to cut down on carbs to manage my diabetes , but sometimes it is hard because traditional Surinamese dishes are quite carb-heavy .",.,other
975,1,What should I do ?,What,other
975,2,What should I do ?,should,other
975,3,What should I do ?,I,other
975,4,What should I do ?,do,other
975,5,What should I do ?,?,other
976,1,"A : You are right Rudolf , traditional dishes can indeed be high in carbs .",A,other
976,2,"A : You are right Rudolf , traditional dishes can indeed be high in carbs .",:,other
976,3,"A : You are right Rudolf , traditional dishes can indeed be high in carbs .",You,Subject
976,4,"A : You are right Rudolf , traditional dishes can indeed be high in carbs .",are,Predicate
976,5,"A : You are right Rudolf , traditional dishes can indeed be high in carbs .",right,Object
976,6,"A : You are right Rudolf , traditional dishes can indeed be high in carbs .",Rudolf,other
976,7,"A : You are right Rudolf , traditional dishes can indeed be high in carbs .",",",other
976,8,"A : You are right Rudolf , traditional dishes can indeed be high in carbs .",traditional,Subject
976,9,"A : You are right Rudolf , traditional dishes can indeed be high in carbs .",dishes,Subject
976,10,"A : You are right Rudolf , traditional dishes can indeed be high in carbs .",can,Predicate
976,11,"A : You are right Rudolf , traditional dishes can indeed be high in carbs .",indeed,Predicate
976,12,"A : You are right Rudolf , traditional dishes can indeed be high in carbs .",be,Predicate
976,13,"A : You are right Rudolf , traditional dishes can indeed be high in carbs .",high,Predicate
976,14,"A : You are right Rudolf , traditional dishes can indeed be high in carbs .",in,Predicate
976,15,"A : You are right Rudolf , traditional dishes can indeed be high in carbs .",carbs,Object
976,16,"A : You are right Rudolf , traditional dishes can indeed be high in carbs .",.,other
977,1,"But instead of completely eliminating them , consider portion control .",But,other
977,2,"But instead of completely eliminating them , consider portion control .",instead,other
977,3,"But instead of completely eliminating them , consider portion control .",of,other
977,4,"But instead of completely eliminating them , consider portion control .",completely,other
977,5,"But instead of completely eliminating them , consider portion control .",eliminating,other
977,6,"But instead of completely eliminating them , consider portion control .",them,other
977,7,"But instead of completely eliminating them , consider portion control .",",",other
977,8,"But instead of completely eliminating them , consider portion control .",consider,Predicate
977,9,"But instead of completely eliminating them , consider portion control .",portion,Object
977,10,"But instead of completely eliminating them , consider portion control .",control,Object
977,11,"But instead of completely eliminating them , consider portion control .",.,other
978,1,Using smaller plates can help with this.,Using,Subject
978,2,Using smaller plates can help with this.,smaller,Subject
978,3,Using smaller plates can help with this.,plates,Subject
978,4,Using smaller plates can help with this.,can,Predicate
978,5,Using smaller plates can help with this.,help,Predicate
978,6,Using smaller plates can help with this.,with,Predicate
978,7,Using smaller plates can help with this.,this,Object
978,8,Using smaller plates can help with this.,.,other
979,1,"Also, try to balance meals with more vegetables and lean proteins.",Also,other
979,2,"Also, try to balance meals with more vegetables and lean proteins.",",",other
979,3,"Also, try to balance meals with more vegetables and lean proteins.",try,Predicate
979,4,"Also, try to balance meals with more vegetables and lean proteins.",to,Predicate
979,5,"Also, try to balance meals with more vegetables and lean proteins.",balance,Predicate
979,6,"Also, try to balance meals with more vegetables and lean proteins.",meals,Object
979,7,"Also, try to balance meals with more vegetables and lean proteins.",with,Object
979,8,"Also, try to balance meals with more vegetables and lean proteins.",more,Object
979,9,"Also, try to balance meals with more vegetables and lean proteins.",vegetables,Object
979,10,"Also, try to balance meals with more vegetables and lean proteins.",and,other
979,11,"Also, try to balance meals with more vegetables and lean proteins.",lean,Object
979,12,"Also, try to balance meals with more vegetables and lean proteins.",proteins,Object
979,13,"Also, try to balance meals with more vegetables and lean proteins.",.,other
980,1,P : I do not want to completely abandon my cuisine .,P,other
980,2,P : I do not want to completely abandon my cuisine .,:,other
980,3,P : I do not want to completely abandon my cuisine .,I,Subject
980,4,P : I do not want to completely abandon my cuisine .,do,Predicate
980,5,P : I do not want to completely abandon my cuisine .,not,Predicate
980,6,P : I do not want to completely abandon my cuisine .,want,Predicate
980,7,P : I do not want to completely abandon my cuisine .,to,Predicate
980,8,P : I do not want to completely abandon my cuisine .,completely,Predicate
980,9,P : I do not want to completely abandon my cuisine .,abandon,Predicate
980,10,P : I do not want to completely abandon my cuisine .,my,Object
980,11,P : I do not want to completely abandon my cuisine .,cuisine,Object
980,12,P : I do not want to completely abandon my cuisine .,.,other
981,1,What kind of balance should I look for ?,What,other
981,2,What kind of balance should I look for ?,kind,other
981,3,What kind of balance should I look for ?,of,other
981,4,What kind of balance should I look for ?,balance,other
981,5,What kind of balance should I look for ?,should,Predicate
981,6,What kind of balance should I look for ?,I,Subject
981,7,What kind of balance should I look for ?,look,Predicate
981,8,What kind of balance should I look for ?,for,Predicate
981,9,What kind of balance should I look for ?,?,other
982,1,"A : A balanced meal for a diabetic patient often consists of half the plate filled with non-starchy vegetables , a quarter with lean protein , and the last quarter with carbohydrates .",A,other
982,2,"A : A balanced meal for a diabetic patient often consists of half the plate filled with non-starchy vegetables , a quarter with lean protein , and the last quarter with carbohydrates .",:,other
982,3,"A : A balanced meal for a diabetic patient often consists of half the plate filled with non-starchy vegetables , a quarter with lean protein , and the last quarter with carbohydrates .",A,Subject
982,4,"A : A balanced meal for a diabetic patient often consists of half the plate filled with non-starchy vegetables , a quarter with lean protein , and the last quarter with carbohydrates .",balanced,Subject
982,5,"A : A balanced meal for a diabetic patient often consists of half the plate filled with non-starchy vegetables , a quarter with lean protein , and the last quarter with carbohydrates .",meal,Subject
982,6,"A : A balanced meal for a diabetic patient often consists of half the plate filled with non-starchy vegetables , a quarter with lean protein , and the last quarter with carbohydrates .",for,Subject
982,7,"A : A balanced meal for a diabetic patient often consists of half the plate filled with non-starchy vegetables , a quarter with lean protein , and the last quarter with carbohydrates .",a,Subject
982,8,"A : A balanced meal for a diabetic patient often consists of half the plate filled with non-starchy vegetables , a quarter with lean protein , and the last quarter with carbohydrates .",diabetic,Subject
982,9,"A : A balanced meal for a diabetic patient often consists of half the plate filled with non-starchy vegetables , a quarter with lean protein , and the last quarter with carbohydrates .",patient,Subject
982,10,"A : A balanced meal for a diabetic patient often consists of half the plate filled with non-starchy vegetables , a quarter with lean protein , and the last quarter with carbohydrates .",often,Predicate
982,11,"A : A balanced meal for a diabetic patient often consists of half the plate filled with non-starchy vegetables , a quarter with lean protein , and the last quarter with carbohydrates .",consists,Predicate
982,12,"A : A balanced meal for a diabetic patient often consists of half the plate filled with non-starchy vegetables , a quarter with lean protein , and the last quarter with carbohydrates .",of,Predicate
982,13,"A : A balanced meal for a diabetic patient often consists of half the plate filled with non-starchy vegetables , a quarter with lean protein , and the last quarter with carbohydrates .",half,Object
982,14,"A : A balanced meal for a diabetic patient often consists of half the plate filled with non-starchy vegetables , a quarter with lean protein , and the last quarter with carbohydrates .",the,Object
982,15,"A : A balanced meal for a diabetic patient often consists of half the plate filled with non-starchy vegetables , a quarter with lean protein , and the last quarter with carbohydrates .",plate,Object
982,16,"A : A balanced meal for a diabetic patient often consists of half the plate filled with non-starchy vegetables , a quarter with lean protein , and the last quarter with carbohydrates .",filled,Object
982,17,"A : A balanced meal for a diabetic patient often consists of half the plate filled with non-starchy vegetables , a quarter with lean protein , and the last quarter with carbohydrates .",with,Object
982,18,"A : A balanced meal for a diabetic patient often consists of half the plate filled with non-starchy vegetables , a quarter with lean protein , and the last quarter with carbohydrates .",non-starchy,Object
982,19,"A : A balanced meal for a diabetic patient often consists of half the plate filled with non-starchy vegetables , a quarter with lean protein , and the last quarter with carbohydrates .",vegetables,Object
982,20,"A : A balanced meal for a diabetic patient often consists of half the plate filled with non-starchy vegetables , a quarter with lean protein , and the last quarter with carbohydrates .",",",other
982,21,"A : A balanced meal for a diabetic patient often consists of half the plate filled with non-starchy vegetables , a quarter with lean protein , and the last quarter with carbohydrates .",a,Object
982,22,"A : A balanced meal for a diabetic patient often consists of half the plate filled with non-starchy vegetables , a quarter with lean protein , and the last quarter with carbohydrates .",quarter,Object
982,23,"A : A balanced meal for a diabetic patient often consists of half the plate filled with non-starchy vegetables , a quarter with lean protein , and the last quarter with carbohydrates .",with,Object
982,24,"A : A balanced meal for a diabetic patient often consists of half the plate filled with non-starchy vegetables , a quarter with lean protein , and the last quarter with carbohydrates .",lean,Object
982,25,"A : A balanced meal for a diabetic patient often consists of half the plate filled with non-starchy vegetables , a quarter with lean protein , and the last quarter with carbohydrates .",protein,Object
982,26,"A : A balanced meal for a diabetic patient often consists of half the plate filled with non-starchy vegetables , a quarter with lean protein , and the last quarter with carbohydrates .",",",other
982,27,"A : A balanced meal for a diabetic patient often consists of half the plate filled with non-starchy vegetables , a quarter with lean protein , and the last quarter with carbohydrates .",and,other
982,28,"A : A balanced meal for a diabetic patient often consists of half the plate filled with non-starchy vegetables , a quarter with lean protein , and the last quarter with carbohydrates .",the,Object
982,29,"A : A balanced meal for a diabetic patient often consists of half the plate filled with non-starchy vegetables , a quarter with lean protein , and the last quarter with carbohydrates .",last,Object
982,30,"A : A balanced meal for a diabetic patient often consists of half the plate filled with non-starchy vegetables , a quarter with lean protein , and the last quarter with carbohydrates .",quarter,Object
982,31,"A : A balanced meal for a diabetic patient often consists of half the plate filled with non-starchy vegetables , a quarter with lean protein , and the last quarter with carbohydrates .",with,Object
982,32,"A : A balanced meal for a diabetic patient often consists of half the plate filled with non-starchy vegetables , a quarter with lean protein , and the last quarter with carbohydrates .",carbohydrates,Object
982,33,"A : A balanced meal for a diabetic patient often consists of half the plate filled with non-starchy vegetables , a quarter with lean protein , and the last quarter with carbohydrates .",.,other
983,1,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",So,other
983,2,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",",",other
983,3,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",for,other
983,4,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",traditional,other
983,5,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",dishes,other
983,6,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",",",other
983,7,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",you,Subject
983,8,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",could,Predicate
983,9,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",reduce,Predicate
983,10,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",the,Object
983,11,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",portion,Object
983,12,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",of,Object
983,13,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",rice,Object
983,14,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",or,Object
983,15,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",noodles,Object
983,16,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",and,other
983,17,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",increase,other
983,18,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",the,other
983,19,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",portion,other
